step,time_s,gradient_descent_only_H,sis_elp_H,pi_elp_H
644,6.439999999999999e-09,56.0,56.0,56.0
645,6.45e-09,56.0,56.0,56.0
646,6.46e-09,56.0,56.0,56.0
647,6.469999999999999e-09,56.0,56.0,56.0
648,6.48e-09,56.0,56.0,56.0
649,6.49e-09,56.0,56.0,56.0
650,6.5e-09,-214.0,-214.0,-214.0
651,6.509999999999999e-09,-214.0,-214.0,-214.0
652,6.52e-09,-214.0,-214.0,-214.0
653,6.53e-09,-214.0,-214.0,-214.0
654,6.539999999999999e-09,-214.0,-214.0,-214.0
655,6.55e-09,-214.0,-214.0,-214.0
656,6.56e-09,-214.0,-214.0,-214.0
657,6.569999999999999e-09,-214.0,-214.0,-214.0
658,6.579999999999999e-09,-214.0,-214.0,-214.0
659,6.59e-09,-214.0,-214.0,-214.0
660,6.6e-09,-214.0,-214.0,-214.0
661,6.609999999999999e-09,-214.0,-214.0,-214.0
662,6.62e-09,-214.0,-214.0,-214.0
663,6.63e-09,-214.0,-214.0,-214.0
664,6.639999999999999e-09,-214.0,-214.0,-214.0
665,6.65e-09,-214.0,-214.0,-214.0
666,6.66e-09,-214.0,-214.0,-214.0
667,6.67e-09,-214.0,-214.0,-214.0
668,6.679999999999999e-09,-214.0,-214.0,-214.0
669,6.69e-09,-214.0,-214.0,-214.0
670,6.7e-09,-214.0,-214.0,-214.0
671,6.709999999999999e-09,-214.0,-214.0,-214.0
672,6.72e-09,-214.0,-214.0,-214.0
673,6.73e-09,-214.0,-214.0,-214.0
674,6.74e-09,-214.0,-214.0,-214.0
675,6.749999999999999e-09,-214.0,-214.0,-214.0
676,6.76e-09,-214.0,-214.0,-214.0
677,6.77e-09,-214.0,-214.0,-214.0
678,6.779999999999999e-09,-214.0,-214.0,-214.0
679,6.79e-09,-214.0,-214.0,-214.0
680,6.8e-09,-214.0,-214.0,-214.0
681,6.809999999999999e-09,-214.0,-214.0,-214.0
682,6.819999999999999e-09,-214.0,-214.0,-214.0
683,6.83e-09,-214.0,-214.0,-214.0
684,6.84e-09,-214.0,-214.0,-214.0
685,6.849999999999999e-09,-214.0,-214.0,-214.0
686,6.86e-09,-214.0,-214.0,-214.0
687,6.87e-09,-214.0,-214.0,-214.0
688,6.879999999999999e-09,-214.0,-214.0,-214.0
689,6.89e-09,-214.0,-214.0,-214.0
690,6.9e-09,-214.0,-214.0,-214.0
691,6.91e-09,-214.0,-214.0,-214.0
692,6.919999999999999e-09,-214.0,-214.0,-214.0
693,6.93e-09,-214.0,-214.0,-214.0
694,6.94e-09,-214.0,-214.0,-214.0
695,6.949999999999999e-09,-214.0,-214.0,-214.0
696,6.96e-09,-214.0,-214.0,-214.0
697,6.97e-09,-214.0,-214.0,-214.0
698,6.98e-09,-214.0,-214.0,-214.0
699,6.989999999999999e-09,-214.0,-214.0,-214.0
700,7e-09,-214.0,-214.0,-214.0
701,7.01e-09,-214.0,-214.0,-214.0
702,7.019999999999999e-09,-214.0,-214.0,-214.0
703,7.03e-09,-214.0,-214.0,-214.0
704,7.04e-09,-214.0,-214.0,-214.0
705,7.049999999999999e-09,-214.0,-214.0,-214.0
706,7.059999999999999e-09,-214.0,-214.0,-214.0
707,7.07e-09,-214.0,-214.0,-214.0
708,7.08e-09,-214.0,-214.0,-214.0
709,7.089999999999999e-09,-214.0,-214.0,-214.0
710,7.1e-09,-214.0,-214.0,-214.0
711,7.11e-09,-214.0,-214.0,-214.0
712,7.119999999999999e-09,-214.0,-214.0,-214.0
713,7.129999999999999e-09,-214.0,-214.0,-214.0
714,7.14e-09,-214.0,-214.0,-214.0
715,7.15e-09,-214.0,-214.0,-214.0
716,7.159999999999999e-09,-214.0,-214.0,-214.0
717,7.17e-09,-214.0,-214.0,-214.0
718,7.18e-09,-214.0,-214.0,-214.0
719,7.189999999999999e-09,-214.0,-214.0,-214.0
720,7.2e-09,-214.0,-214.0,-214.0
721,7.21e-09,-214.0,-214.0,-214.0
722,7.22e-09,-214.0,-214.0,-214.0
723,7.229999999999999e-09,-214.0,-214.0,-214.0
724,7.24e-09,-214.0,-214.0,-214.0
725,7.25e-09,-214.0,-214.0,-214.0
726,7.259999999999999e-09,-214.0,-214.0,-214.0
727,7.27e-09,-214.0,-214.0,-214.0
728,7.28e-09,-214.0,-214.0,-214.0
729,7.289999999999999e-09,-214.0,-214.0,-214.0
730,7.299999999999999e-09,-214.0,-214.0,-214.0
731,7.31e-09,-214.0,-214.0,-214.0
732,7.32e-09,-214.0,-214.0,-214.0
733,7.329999999999999e-09,-214.0,-214.0,-214.0
734,7.34e-09,-214.0,-214.0,-214.0
735,7.35e-09,-214.0,-214.0,-214.0
736,7.359999999999999e-09,-214.0,-214.0,-214.0
737,7.369999999999999e-09,-214.0,-214.0,-214.0
738,7.38e-09,-214.0,-214.0,-214.0
739,7.39e-09,-214.0,-214.0,-214.0
740,7.399999999999999e-09,-214.0,-214.0,-214.0
741,7.41e-09,-214.0,-214.0,-214.0
742,7.42e-09,-214.0,-214.0,-214.0
743,7.429999999999999e-09,-214.0,-214.0,-214.0
744,7.44e-09,-214.0,-214.0,-214.0
745,7.45e-09,-214.0,-214.0,-214.0
746,7.46e-09,-214.0,-214.0,-214.0
747,7.47e-09,-214.0,-214.0,-214.0
748,7.48e-09,-214.0,-214.0,-214.0
749,7.49e-09,-214.0,-214.0,-214.0
750,7.5e-09,-214.0,-214.0,-214.0
751,7.509999999999999e-09,-214.0,-214.0,-214.0
752,7.519999999999999e-09,-214.0,-214.0,-214.0
753,7.53e-09,-214.0,-214.0,-214.0
754,7.54e-09,-214.0,-214.0,-214.0
755,7.55e-09,-214.0,-214.0,-214.0
756,7.56e-09,-214.0,-214.0,-214.0
757,7.57e-09,-214.0,-214.0,-214.0
758,7.579999999999999e-09,-214.0,-214.0,-214.0
759,7.589999999999999e-09,-214.0,-214.0,-214.0
760,7.6e-09,-214.0,-214.0,-214.0
761,7.61e-09,-214.0,-214.0,-214.0
762,7.62e-09,-214.0,-214.0,-214.0
763,7.63e-09,-214.0,-214.0,-214.0
764,7.64e-09,-214.0,-214.0,-214.0
765,7.649999999999999e-09,-214.0,-214.0,-214.0
766,7.659999999999999e-09,-214.0,-214.0,-214.0
767,7.67e-09,-214.0,-214.0,-214.0
768,7.68e-09,-214.0,-214.0,-214.0
769,7.69e-09,-214.0,-214.0,-214.0
770,7.7e-09,-214.0,-214.0,-214.0
771,7.71e-09,-214.0,-214.0,-214.0
772,7.719999999999999e-09,-214.0,-214.0,-214.0
773,7.729999999999999e-09,-214.0,-214.0,-214.0
774,7.74e-09,-214.0,-214.0,-214.0
775,7.75e-09,-214.0,-214.0,-214.0
776,7.76e-09,-214.0,-214.0,-214.0
777,7.77e-09,-214.0,-214.0,-214.0
778,7.78e-09,-214.0,-214.0,-214.0
779,7.789999999999999e-09,-214.0,-214.0,-214.0
780,7.799999999999999e-09,-214.0,-214.0,-214.0
781,7.81e-09,-214.0,-214.0,-214.0
782,7.82e-09,-214.0,-214.0,-214.0
783,7.83e-09,-214.0,-214.0,-214.0
784,7.84e-09,-406.0,-406.0,-406.0
785,7.849999999999999e-09,-406.0,-406.0,-406.0
786,7.859999999999999e-09,-406.0,-406.0,-406.0
787,7.87e-09,-406.0,-406.0,-406.0
788,7.88e-09,-406.0,-406.0,-406.0
789,7.89e-09,-406.0,-406.0,-406.0
790,7.9e-09,-406.0,-406.0,-406.0
791,7.91e-09,-406.0,-406.0,-406.0
792,7.919999999999999e-09,-406.0,-406.0,-406.0
793,7.929999999999999e-09,-406.0,-406.0,-406.0
794,7.94e-09,-406.0,-406.0,-406.0
795,7.95e-09,-406.0,-406.0,-406.0
796,7.96e-09,-406.0,-406.0,-406.0
797,7.97e-09,-406.0,-406.0,-406.0
798,7.98e-09,-406.0,-406.0,-406.0
799,7.989999999999999e-09,-406.0,-406.0,-406.0
800,7.999999999999999e-09,-406.0,-406.0,-406.0
801,8.01e-09,-406.0,-406.0,-406.0
802,8.02e-09,-406.0,-406.0,-406.0
803,8.03e-09,-406.0,-406.0,-406.0
804,8.04e-09,-406.0,-406.0,-406.0
805,8.05e-09,-406.0,-406.0,-406.0
806,8.059999999999999e-09,-406.0,-406.0,-406.0
807,8.069999999999999e-09,-406.0,-406.0,-406.0
808,8.08e-09,-406.0,-406.0,-406.0
809,8.09e-09,-406.0,-406.0,-406.0
810,8.1e-09,-406.0,-406.0,-406.0
811,8.11e-09,-406.0,-406.0,-406.0
812,8.12e-09,-406.0,-406.0,-406.0
813,8.129999999999999e-09,-406.0,-406.0,-406.0
814,8.139999999999999e-09,-406.0,-406.0,-406.0
815,8.15e-09,-406.0,-406.0,-406.0
816,8.16e-09,-406.0,-406.0,-406.0
817,8.17e-09,-406.0,-406.0,-406.0
818,8.18e-09,-406.0,-406.0,-406.0
819,8.19e-09,-406.0,-406.0,-406.0
820,8.199999999999999e-09,-406.0,-406.0,-406.0
821,8.209999999999999e-09,-406.0,-406.0,-406.0
822,8.22e-09,-406.0,-406.0,-406.0
823,8.23e-09,-406.0,-406.0,-406.0
824,8.24e-09,-406.0,-406.0,-406.0
825,8.25e-09,-406.0,-406.0,-406.0
826,8.26e-09,-406.0,-406.0,-406.0
827,8.269999999999999e-09,-406.0,-406.0,-406.0
828,8.279999999999999e-09,-406.0,-406.0,-406.0
829,8.29e-09,-406.0,-406.0,-406.0
830,8.3e-09,-406.0,-406.0,-406.0
831,8.31e-09,-406.0,-406.0,-406.0
832,8.32e-09,-406.0,-406.0,-406.0
833,8.329999999999999e-09,-406.0,-406.0,-406.0
834,8.339999999999999e-09,-406.0,-406.0,-406.0
835,8.349999999999999e-09,-406.0,-406.0,-406.0
836,8.36e-09,-406.0,-406.0,-406.0
837,8.37e-09,-406.0,-406.0,-406.0
838,8.38e-09,-406.0,-406.0,-406.0
839,8.39e-09,-406.0,-406.0,-406.0
840,8.399999999999999e-09,-406.0,-406.0,-406.0
841,8.409999999999999e-09,-406.0,-406.0,-406.0
842,8.42e-09,-406.0,-406.0,-406.0
843,8.43e-09,-406.0,-406.0,-406.0
844,8.44e-09,-406.0,-406.0,-406.0
845,8.45e-09,-406.0,-406.0,-406.0
846,8.46e-09,-406.0,-406.0,-406.0
847,8.469999999999999e-09,-406.0,-406.0,-406.0
848,8.479999999999999e-09,-406.0,-406.0,-406.0
849,8.49e-09,-406.0,-406.0,-406.0
850,8.5e-09,-406.0,-406.0,-406.0
851,8.51e-09,-406.0,-406.0,-406.0
852,8.52e-09,-406.0,-406.0,-406.0
853,8.53e-09,-406.0,-406.0,-406.0
854,8.539999999999999e-09,-406.0,-406.0,-406.0
855,8.549999999999999e-09,-406.0,-406.0,-406.0
856,8.56e-09,-406.0,-406.0,-406.0
857,8.57e-09,-406.0,-406.0,-406.0
858,8.58e-09,-406.0,-406.0,-406.0
859,8.59e-09,-406.0,-406.0,-406.0
860,8.6e-09,-406.0,-406.0,-406.0
861,8.609999999999999e-09,-406.0,-406.0,-406.0
862,8.619999999999999e-09,-406.0,-406.0,-406.0
863,8.63e-09,-406.0,-406.0,-406.0
864,8.64e-09,-406.0,-406.0,-406.0
865,8.65e-09,-406.0,-406.0,-406.0
866,8.66e-09,-406.0,-406.0,-406.0
867,8.67e-09,-406.0,-406.0,-406.0
868,8.679999999999999e-09,-406.0,-406.0,-406.0
869,8.689999999999999e-09,-406.0,-406.0,-406.0
870,8.7e-09,-406.0,-406.0,-406.0
871,8.71e-09,-406.0,-406.0,-406.0
872,8.72e-09,-406.0,-406.0,-406.0
873,8.73e-09,-406.0,-406.0,-406.0
874,8.74e-09,-406.0,-406.0,-406.0
875,8.749999999999999e-09,-406.0,-406.0,-406.0
876,8.759999999999999e-09,-530.0,-530.0,-530.0
877,8.77e-09,-530.0,-530.0,-530.0
878,8.78e-09,-530.0,-530.0,-530.0
879,8.79e-09,-530.0,-530.0,-530.0
880,8.8e-09,-530.0,-530.0,-530.0
881,8.809999999999999e-09,-530.0,-530.0,-530.0
882,8.819999999999999e-09,-530.0,-530.0,-530.0
883,8.829999999999999e-09,-530.0,-530.0,-530.0
884,8.84e-09,-530.0,-530.0,-530.0
885,8.85e-09,-530.0,-530.0,-530.0
886,8.86e-09,-530.0,-530.0,-530.0
887,8.87e-09,-530.0,-530.0,-530.0
888,8.879999999999999e-09,-530.0,-530.0,-530.0
889,8.889999999999999e-09,-530.0,-530.0,-530.0
890,8.9e-09,-530.0,-530.0,-530.0
891,8.91e-09,-530.0,-530.0,-530.0
892,8.92e-09,-530.0,-530.0,-530.0
893,8.93e-09,-530.0,-530.0,-530.0
894,8.94e-09,-530.0,-530.0,-530.0
895,8.949999999999999e-09,-530.0,-530.0,-530.0
896,8.959999999999999e-09,-530.0,-530.0,-530.0
897,8.97e-09,-648.0,-648.0,-648.0
898,8.98e-09,-648.0,-648.0,-648.0
899,8.99e-09,-648.0,-648.0,-648.0
900,9e-09,-648.0,-648.0,-648.0
901,9.01e-09,-648.0,-648.0,-648.0
902,9.019999999999999e-09,-648.0,-648.0,-648.0
903,9.029999999999999e-09,-648.0,-648.0,-648.0
904,9.04e-09,-648.0,-648.0,-648.0
905,9.05e-09,-648.0,-648.0,-648.0
906,9.06e-09,-798.0,-798.0,-798.0
907,9.07e-09,-798.0,-798.0,-798.0
908,9.08e-09,-798.0,-798.0,-798.0
909,9.089999999999999e-09,-798.0,-798.0,-798.0
910,9.099999999999999e-09,-798.0,-798.0,-798.0
911,9.11e-09,-798.0,-798.0,-798.0
912,9.12e-09,-798.0,-798.0,-798.0
913,9.13e-09,-798.0,-798.0,-798.0
914,9.14e-09,-798.0,-798.0,-798.0
915,9.15e-09,-798.0,-798.0,-798.0
916,9.159999999999999e-09,-798.0,-798.0,-798.0
917,9.169999999999999e-09,-798.0,-798.0,-798.0
918,9.18e-09,-798.0,-798.0,-798.0
919,9.19e-09,-798.0,-798.0,-798.0
920,9.2e-09,-798.0,-798.0,-798.0
921,9.21e-09,-798.0,-798.0,-798.0
922,9.22e-09,-798.0,-798.0,-798.0
923,9.229999999999999e-09,-798.0,-798.0,-798.0
924,9.239999999999999e-09,-798.0,-798.0,-904.0
925,9.25e-09,-798.0,-798.0,-904.0
926,9.26e-09,-798.0,-798.0,-904.0
927,9.27e-09,-798.0,-798.0,-904.0
928,9.28e-09,-798.0,-798.0,-904.0
929,9.289999999999999e-09,-798.0,-798.0,-904.0
930,9.299999999999999e-09,-798.0,-798.0,-904.0
931,9.309999999999999e-09,-798.0,-798.0,-904.0
932,9.32e-09,-798.0,-798.0,-904.0
933,9.33e-09,-798.0,-798.0,-904.0
934,9.34e-09,-798.0,-798.0,-904.0
935,9.35e-09,-798.0,-798.0,-904.0
936,9.359999999999999e-09,-798.0,-798.0,-904.0
937,9.369999999999999e-09,-798.0,-798.0,-904.0
938,9.379999999999999e-09,-798.0,-798.0,-904.0
939,9.39e-09,-798.0,-798.0,-904.0
940,9.4e-09,-798.0,-798.0,-904.0
941,9.41e-09,-798.0,-798.0,-904.0
942,9.42e-09,-798.0,-798.0,-904.0
943,9.429999999999999e-09,-798.0,-798.0,-904.0
944,9.439999999999999e-09,-798.0,-798.0,-904.0
945,9.45e-09,-798.0,-798.0,-904.0
946,9.46e-09,-798.0,-798.0,-904.0
947,9.47e-09,-798.0,-798.0,-904.0
948,9.48e-09,-798.0,-798.0,-904.0
949,9.49e-09,-798.0,-798.0,-904.0
950,9.499999999999999e-09,-798.0,-798.0,-904.0
951,9.509999999999999e-09,-798.0,-798.0,-904.0
952,9.52e-09,-798.0,-798.0,-904.0
953,9.53e-09,-798.0,-798.0,-904.0
954,9.54e-09,-798.0,-798.0,-904.0
955,9.55e-09,-798.0,-798.0,-904.0
956,9.56e-09,-798.0,-798.0,-904.0
957,9.569999999999999e-09,-798.0,-798.0,-904.0
958,9.579999999999999e-09,-798.0,-798.0,-904.0
959,9.59e-09,-798.0,-798.0,-904.0
960,9.6e-09,-798.0,-798.0,-904.0
961,9.61e-09,-798.0,-798.0,-904.0
962,9.62e-09,-798.0,-798.0,-904.0
963,9.63e-09,-798.0,-798.0,-904.0
964,9.639999999999999e-09,-798.0,-798.0,-904.0
965,9.649999999999999e-09,-798.0,-798.0,-904.0
966,9.66e-09,-798.0,-798.0,-904.0
967,9.67e-09,-798.0,-798.0,-904.0
968,9.68e-09,-798.0,-798.0,-904.0
969,9.69e-09,-798.0,-798.0,-904.0
970,9.7e-09,-798.0,-798.0,-904.0
971,9.709999999999999e-09,-798.0,-798.0,-904.0
972,9.719999999999999e-09,-798.0,-798.0,-904.0
973,9.73e-09,-798.0,-798.0,-904.0
974,9.74e-09,-798.0,-798.0,-904.0
975,9.75e-09,-798.0,-798.0,-904.0
976,9.76e-09,-798.0,-798.0,-904.0
977,9.769999999999999e-09,-798.0,-798.0,-904.0
978,9.779999999999999e-09,-798.0,-798.0,-904.0
979,9.789999999999999e-09,-798.0,-798.0,-904.0
980,9.8e-09,-798.0,-798.0,-904.0
981,9.81e-09,-798.0,-798.0,-904.0
982,9.82e-09,-798.0,-798.0,-904.0
983,9.83e-09,-798.0,-798.0,-904.0
984,9.839999999999999e-09,-798.0,-798.0,-904.0
985,9.849999999999999e-09,-798.0,-798.0,-904.0
986,9.859999999999999e-09,-798.0,-798.0,-904.0
987,9.87e-09,-798.0,-798.0,-904.0
988,9.88e-09,-798.0,-798.0,-904.0
989,9.89e-09,-798.0,-798.0,-904.0
990,9.9e-09,-798.0,-798.0,-904.0
991,9.909999999999999e-09,-798.0,-798.0,-904.0
992,9.919999999999999e-09,-798.0,-798.0,-904.0
993,9.929999999999999e-09,-798.0,-798.0,-904.0
994,9.94e-09,-798.0,-798.0,-904.0
995,9.95e-09,-798.0,-798.0,-904.0
996,9.96e-09,-798.0,-798.0,-904.0
997,9.97e-09,-798.0,-798.0,-904.0
998,9.979999999999999e-09,-798.0,-798.0,-904.0
999,9.989999999999999e-09,-798.0,-798.0,-904.0
1000,1e-08,-798.0,-798.0,-904.0
1001,1.001e-08,-798.0,-798.0,-904.0
1002,1.002e-08,-798.0,-798.0,-904.0
1003,1.003e-08,-798.0,-798.0,-904.0
1004,1.004e-08,-798.0,-798.0,-904.0
1005,1.005e-08,-798.0,-798.0,-904.0
1006,1.006e-08,-798.0,-798.0,-904.0
1007,1.007e-08,-798.0,-798.0,-904.0
1008,1.008e-08,-798.0,-798.0,-904.0
1009,1.009e-08,-798.0,-798.0,-904.0
1010,1.01e-08,-798.0,-798.0,-904.0
1011,1.011e-08,-798.0,-798.0,-904.0
1012,1.012e-08,-798.0,-798.0,-1078.0
1013,1.013e-08,-798.0,-798.0,-1078.0
1014,1.014e-08,-798.0,-798.0,-1078.0
1015,1.015e-08,-798.0,-798.0,-1078.0
1016,1.016e-08,-798.0,-798.0,-1078.0
1017,1.017e-08,-798.0,-798.0,-1078.0
1018,1.018e-08,-798.0,-798.0,-1078.0
1019,1.019e-08,-798.0,-798.0,-1078.0
1020,1.02e-08,-798.0,-798.0,-1078.0
1021,1.021e-08,-798.0,-798.0,-1078.0
1022,1.022e-08,-798.0,-798.0,-1078.0
1023,1.023e-08,-798.0,-798.0,-1078.0
1024,1.024e-08,-798.0,-798.0,-1078.0
1025,1.025e-08,-798.0,-798.0,-1078.0
1026,1.026e-08,-798.0,-798.0,-1078.0
1027,1.027e-08,-798.0,-798.0,-1078.0
1028,1.028e-08,-798.0,-798.0,-1078.0
1029,1.029e-08,-798.0,-798.0,-1078.0
1030,1.03e-08,-798.0,-798.0,-1078.0
1031,1.031e-08,-798.0,-798.0,-1078.0
1032,1.032e-08,-798.0,-798.0,-1078.0
1033,1.033e-08,-798.0,-798.0,-1078.0
1034,1.034e-08,-798.0,-798.0,-1078.0
1035,1.035e-08,-798.0,-798.0,-1078.0
1036,1.036e-08,-798.0,-798.0,-1078.0
1037,1.037e-08,-798.0,-798.0,-1078.0
1038,1.038e-08,-798.0,-798.0,-1078.0
1039,1.039e-08,-798.0,-798.0,-1078.0
1040,1.04e-08,-798.0,-798.0,-1078.0
1041,1.041e-08,-798.0,-798.0,-1078.0
1042,1.042e-08,-798.0,-798.0,-1078.0
1043,1.043e-08,-798.0,-798.0,-1078.0
1044,1.044e-08,-798.0,-798.0,-1078.0
1045,1.045e-08,-798.0,-798.0,-1078.0
1046,1.046e-08,-798.0,-798.0,-1078.0
1047,1.047e-08,-798.0,-798.0,-1078.0
1048,1.048e-08,-798.0,-798.0,-1078.0
1049,1.049e-08,-798.0,-798.0,-1078.0
1050,1.05e-08,-798.0,-798.0,-1078.0
1051,1.051e-08,-798.0,-798.0,-1078.0
1052,1.052e-08,-798.0,-798.0,-1078.0
1053,1.053e-08,-798.0,-798.0,-1078.0
1054,1.054e-08,-916.0,-916.0,-1078.0
1055,1.055e-08,-916.0,-916.0,-1324.0
1056,1.056e-08,-916.0,-916.0,-1324.0
1057,1.057e-08,-916.0,-916.0,-1324.0
1058,1.058e-08,-916.0,-916.0,-1324.0
1059,1.059e-08,-916.0,-916.0,-1324.0
1060,1.06e-08,-916.0,-916.0,-1324.0
1061,1.061e-08,-916.0,-916.0,-1324.0
1062,1.062e-08,-916.0,-916.0,-1324.0
1063,1.063e-08,-916.0,-916.0,-1324.0
1064,1.064e-08,-916.0,-916.0,-1324.0
1065,1.065e-08,-916.0,-916.0,-1324.0
1066,1.066e-08,-916.0,-916.0,-1324.0
1067,1.067e-08,-916.0,-916.0,-1324.0
1068,1.068e-08,-916.0,-916.0,-1324.0
1069,1.069e-08,-916.0,-916.0,-1324.0
1070,1.07e-08,-916.0,-916.0,-1324.0
1071,1.071e-08,-916.0,-916.0,-1324.0
1072,1.072e-08,-916.0,-916.0,-1324.0
1073,1.073e-08,-916.0,-916.0,-1324.0
1074,1.074e-08,-916.0,-916.0,-1324.0
1075,1.075e-08,-916.0,-916.0,-1324.0
1076,1.076e-08,-916.0,-916.0,-1324.0
1077,1.077e-08,-916.0,-916.0,-1324.0
1078,1.078e-08,-916.0,-916.0,-1324.0
1079,1.079e-08,-916.0,-916.0,-1324.0
1080,1.08e-08,-916.0,-916.0,-1324.0
1081,1.081e-08,-916.0,-916.0,-1324.0
1082,1.082e-08,-916.0,-916.0,-1324.0
1083,1.083e-08,-916.0,-916.0,-1324.0
1084,1.084e-08,-916.0,-916.0,-1324.0
1085,1.085e-08,-916.0,-916.0,-1324.0
1086,1.086e-08,-916.0,-916.0,-1324.0
1087,1.087e-08,-916.0,-916.0,-1324.0
1088,1.088e-08,-916.0,-916.0,-1324.0
1089,1.089e-08,-916.0,-916.0,-1324.0
1090,1.09e-08,-916.0,-916.0,-1324.0
1091,1.091e-08,-916.0,-916.0,-1324.0
1092,1.092e-08,-916.0,-916.0,-1324.0
1093,1.093e-08,-916.0,-916.0,-1324.0
1094,1.094e-08,-916.0,-916.0,-1324.0
1095,1.095e-08,-916.0,-916.0,-1324.0
1096,1.096e-08,-916.0,-916.0,-1324.0
1097,1.097e-08,-916.0,-916.0,-1324.0
1098,1.098e-08,-916.0,-916.0,-1324.0
1099,1.099e-08,-916.0,-916.0,-1324.0
1100,1.1e-08,-916.0,-916.0,-1324.0
1101,1.101e-08,-916.0,-916.0,-1324.0
1102,1.102e-08,-916.0,-916.0,-1324.0
1103,1.103e-08,-916.0,-916.0,-1324.0
1104,1.104e-08,-916.0,-916.0,-1324.0
1105,1.105e-08,-916.0,-916.0,-1324.0
1106,1.106e-08,-916.0,-916.0,-1324.0
1107,1.107e-08,-916.0,-916.0,-1324.0
1108,1.108e-08,-916.0,-916.0,-1324.0
1109,1.109e-08,-1102.0,-1102.0,-1324.0
1110,1.11e-08,-1300.0,-1300.0,-1324.0
1111,1.111e-08,-1300.0,-1300.0,-1324.0
1112,1.112e-08,-1300.0,-1300.0,-1324.0
1113,1.113e-08,-1300.0,-1300.0,-1324.0
1114,1.114e-08,-1300.0,-1300.0,-1324.0
1115,1.115e-08,-1300.0,-1300.0,-1324.0
1116,1.116e-08,-1300.0,-1300.0,-1324.0
1117,1.117e-08,-1300.0,-1300.0,-1324.0
1118,1.118e-08,-1300.0,-1300.0,-1324.0
1119,1.119e-08,-1300.0,-1300.0,-1324.0
1120,1.12e-08,-1300.0,-1300.0,-1324.0
1121,1.121e-08,-1300.0,-1300.0,-1324.0
1122,1.122e-08,-1300.0,-1300.0,-1324.0
1123,1.123e-08,-1300.0,-1300.0,-1324.0
1124,1.124e-08,-1300.0,-1300.0,-1324.0
1125,1.125e-08,-1300.0,-1300.0,-1324.0
1126,1.126e-08,-1300.0,-1300.0,-1324.0
1127,1.127e-08,-1300.0,-1300.0,-1324.0
1128,1.128e-08,-1300.0,-1300.0,-1324.0
1129,1.129e-08,-1300.0,-1300.0,-1324.0
1130,1.13e-08,-1300.0,-1300.0,-1324.0
1131,1.131e-08,-1300.0,-1300.0,-1324.0
1132,1.132e-08,-1300.0,-1300.0,-1324.0
1133,1.133e-08,-1300.0,-1300.0,-1324.0
1134,1.134e-08,-1300.0,-1300.0,-1324.0
1135,1.135e-08,-1300.0,-1300.0,-1324.0
1136,1.136e-08,-1300.0,-1300.0,-1324.0
1137,1.137e-08,-1300.0,-1300.0,-1324.0
1138,1.138e-08,-1300.0,-1300.0,-1324.0
1139,1.139e-08,-1300.0,-1300.0,-1324.0
1140,1.14e-08,-1300.0,-1300.0,-1324.0
1141,1.141e-08,-1300.0,-1300.0,-1324.0
1142,1.142e-08,-1300.0,-1300.0,-1324.0
1143,1.143e-08,-1300.0,-1300.0,-1324.0
1144,1.144e-08,-1300.0,-1300.0,-1324.0
1145,1.145e-08,-1300.0,-1300.0,-1324.0
1146,1.146e-08,-1432.0,-1432.0,-1324.0
1147,1.147e-08,-1432.0,-1432.0,-1324.0
1148,1.148e-08,-1432.0,-1432.0,-1324.0
1149,1.149e-08,-1432.0,-1432.0,-1324.0
1150,1.15e-08,-1432.0,-1432.0,-1324.0
1151,1.151e-08,-1432.0,-1432.0,-1324.0
1152,1.152e-08,-1432.0,-1432.0,-1324.0
1153,1.153e-08,-1432.0,-1432.0,-1324.0
1154,1.154e-08,-1432.0,-1432.0,-1324.0
1155,1.155e-08,-1432.0,-1432.0,-1366.0
1156,1.156e-08,-1432.0,-1432.0,-1366.0
1157,1.157e-08,-1432.0,-1432.0,-1366.0
1158,1.158e-08,-1432.0,-1432.0,-1366.0
1159,1.159e-08,-1566.0,-1566.0,-1366.0
1160,1.16e-08,-1566.0,-1566.0,-1366.0
1161,1.161e-08,-1566.0,-1566.0,-1366.0
1162,1.162e-08,-1566.0,-1566.0,-1366.0
1163,1.163e-08,-1566.0,-1566.0,-1366.0
1164,1.164e-08,-1566.0,-1566.0,-1366.0
1165,1.165e-08,-1566.0,-1566.0,-1366.0
1166,1.166e-08,-1566.0,-1566.0,-1366.0
1167,1.167e-08,-1566.0,-1566.0,-1366.0
1168,1.168e-08,-1566.0,-1566.0,-1366.0
1169,1.169e-08,-1566.0,-1566.0,-1366.0
1170,1.17e-08,-1566.0,-1566.0,-1366.0
1171,1.171e-08,-1566.0,-1566.0,-1366.0
1172,1.172e-08,-1566.0,-1566.0,-1366.0
1173,1.173e-08,-1566.0,-1566.0,-1366.0
1174,1.174e-08,-1566.0,-1566.0,-1366.0
1175,1.175e-08,-1566.0,-1566.0,-1366.0
1176,1.176e-08,-1566.0,-1566.0,-1366.0
1177,1.177e-08,-1566.0,-1566.0,-1366.0
1178,1.178e-08,-1566.0,-1566.0,-1366.0
1179,1.179e-08,-1566.0,-1566.0,-1366.0
1180,1.18e-08,-1566.0,-1566.0,-1366.0
1181,1.181e-08,-1566.0,-1566.0,-1366.0
1182,1.182e-08,-1566.0,-1566.0,-1366.0
1183,1.183e-08,-1566.0,-1566.0,-1490.0
1184,1.184e-08,-1566.0,-1566.0,-1490.0
1185,1.185e-08,-1566.0,-1566.0,-1490.0
